Monitor log by clivet at Office - printer,Uptime
2022.05.24-19.59.32,3 days` 3:10:09.550000
2022.05.24-19.59.37,3 days` 3:10:14.710000
2022.05.24-19.59.42,3 days` 3:10:19.920000
2022.05.24-19.59.47,3 days` 3:10:25.140000
2022.05.24-19.59.53,3 days` 3:10:30.300000
2022.05.24-19.59.58,3 days` 3:10:35.520000
2022.05.24-20.00.03,3 days` 3:10:40.640000
