Monitor log by clivet at Office - printer,Uptime
2022.05.24-20.14.11,3 days` 3:24:48.910000
2022.05.24-20.14.18,3 days` 3:24:55.100000
2022.05.24-20.14.24,3 days` 3:25:01.410000
2022.05.24-20.14.30,3 days` 3:25:07.770000
2022.05.24-20.14.36,3 days` 3:25:14.230000
2022.05.24-20.14.43,3 days` 3:25:20.590000
2022.05.24-20.14.49,3 days` 3:25:27.050000
2022.05.24-20.14.55,3 days` 3:25:33.450000
