Monitor log by clive at Office - printer,Uptime
2022.05.23-17.06.44,2 days` 0:17:22.310000
2022.05.23-17.06.59,2 days` 0:17:37.310000
2022.05.23-17.07.14,2 days` 0:17:52.440000
2022.05.23-17.07.30,2 days` 0:18:07.490000
2022.05.23-17.07.45,2 days` 0:18:22.420000
2022.05.23-17.08.00,2 days` 0:18:37.650000
